customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn,churn_flag,tenure_group,monthly_charge_band,estimated_CLV
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,"Electronic check",44.35,81.25,Yes,1,"0-12 Months","Medium charge",88.70
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Credit card (automatic)",25.70,1188.20,No,0,"25-48 Months","Low charge",1105.10
7850-VWJUU,Female,0,No,No,23,Yes,No,"Fiber optic",Yes,No,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",75.00,1778.50,No,0,"13-24 Months","High charge",1725.00
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",20.20,1277.75,No,0,"49+ Months","Low charge",1292.80
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Mailed check",19.60,1170.55,No,0,"49+ Months","Low charge",1117.20
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Mailed check",70.45,70.45,Yes,1,"0-12 Months","High charge",70.45
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",88.05,6425.65,No,0,"49+ Months","High charge",6339.60
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,"Electronic check",71.15,563.65,Yes,1,"0-12 Months","High charge",569.20
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",101.05,5971.25,No,0,"49+ Months","High charge",6164.05
2636-SJDOU,Male,0,No,No,64,Yes,Yes,"Fiber optic",Yes,Yes,No,No,No,No,"One year",Yes,"Credit card (automatic)",84.30,5289.05,No,0,"49+ Months","High charge",5395.20
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",23.95,1756.20,No,0,"49+ Months","Low charge",1700.45
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,"Fiber optic",Yes,Yes,No,Yes,Yes,No,"Two year",Yes,"Credit card (automatic)",99.05,6416.70,No,0,"49+ Months","High charge",6438.25
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",19.60,61.35,No,0,"0-12 Months","Low charge",58.80
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",45.65,45.65,Yes,1,"0-12 Months","Medium charge",45.65
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,"One year",No,"Credit card (automatic)",64.50,1929.95,No,0,"25-48 Months","Medium charge",1935.00
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,"Mailed check",69.50,1071.40,No,0,"13-24 Months","Medium charge",1042.50
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",68.55,564.35,No,0,"0-12 Months","Medium charge",548.40
3874-EQOEP,Male,0,No,No,7,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,No,"Mailed check",95.00,655.50,Yes,1,"0-12 Months","High charge",665.00
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"One year",Yes,"Credit card (automatic)",108.15,7930.55,No,0,"49+ Months","High charge",7570.50
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Electronic check",86.10,5215.25,No,0,"49+ Months","High charge",5338.20
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.70,113.50,No,0,"0-12 Months","Low charge",118.20
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,Yes,"Bank transfer (automatic)",80.90,1152.80,No,0,"13-24 Months","High charge",1132.60
9167-APMXZ,Female,0,No,No,22,Yes,Yes,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,Yes,"Bank transfer (automatic)",84.15,1821.95,No,0,"13-24 Months","High charge",1851.30
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",20.15,419.90,No,0,"13-24 Months","Low charge",443.30
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,"Two year",No,"Mailed check",64.25,1024.00,No,0,"13-24 Months","Medium charge",1028.00
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",25.70,251.60,No,0,"0-12 Months","Low charge",257.00
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,"Electronic check",56.00,764.55,No,0,"13-24 Months","Medium charge",728.00
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,"Fiber optic",Yes,No,No,No,No,No,Month-to-month,No,"Electronic check",82.40,1592.35,Yes,1,"13-24 Months","High charge",1648.00
4482-EWFMI,Female,0,No,No,2,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",69.70,135.20,No,0,"0-12 Months","Medium charge",139.40
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,"Two year",Yes,"Bank transfer (automatic)",73.90,3958.25,No,0,"49+ Months","High charge",3916.70
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",20.60,233.90,No,0,"0-12 Months","Low charge",226.60
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",19.90,1363.45,No,0,"49+ Months","Low charge",1373.10
3376-BMGFE,Female,0,No,No,4,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",70.90,273.00,Yes,1,"0-12 Months","High charge",283.60
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",89.05,6254.45,No,0,"49+ Months","High charge",6411.60
3445-HXXGF,Male,1,Yes,No,58,No,"No phone service",DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,"Electronic check",45.30,2651.20,Yes,1,"49+ Months","Medium charge",2627.40
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Electronic check",20.40,321.40,No,0,"13-24 Months","Low charge",326.40
7654-YWJUF,Male,0,Yes,No,43,Yes,No,"Fiber optic",Yes,No,Yes,Yes,No,No,"One year",Yes,"Bank transfer (automatic)",84.25,3539.25,No,0,"25-48 Months","High charge",3622.75
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",104.40,242.80,Yes,1,"0-12 Months","High charge",208.80
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Mailed check",81.95,1181.75,No,0,"13-24 Months","High charge",1147.30
0691-JVSYA,Female,0,Yes,No,53,Yes,No,"Fiber optic",No,No,Yes,No,Yes,Yes,"One year",Yes,"Bank transfer (automatic)",94.85,5000.20,Yes,1,"49+ Months","High charge",5027.05
5918-VUKWP,Female,0,No,No,32,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Bank transfer (automatic)",20.55,654.55,No,0,"25-48 Months","Low charge",657.60
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Electronic check",24.70,780.20,No,0,"25-48 Months","Low charge",839.80
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Mailed check",74.45,1145.70,Yes,1,"13-24 Months","High charge",1116.75
2070-FNEXE,Female,1,No,No,7,Yes,No,"Fiber optic",Yes,No,No,No,No,No,Month-to-month,No,"Bank transfer (automatic)",76.45,503.60,Yes,1,"0-12 Months","High charge",535.15
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,"Bank transfer (automatic)",105.35,1559.25,No,0,"13-24 Months","High charge",1580.25
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Credit card (automatic)",20.55,1252.00,No,0,"49+ Months","Low charge",1253.55
6317-YPKDH,Female,0,No,No,1,No,"No phone service",DSL,No,Yes,No,No,No,No,Month-to-month,No,"Bank transfer (automatic)",29.95,29.95,Yes,1,"0-12 Months","Low charge",29.95
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,"Mailed check",45.30,45.30,No,0,"0-12 Months","Medium charge",45.30
9367-WXLCH,Male,0,No,No,8,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,No,"Bank transfer (automatic)",84.50,662.65,Yes,1,"0-12 Months","High charge",676.00
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,"One year",No,"Credit card (automatic)",74.75,2453.30,No,0,"25-48 Months","High charge",2466.75
1918-ZBFQJ,Female,0,No,No,13,Yes,No,"Fiber optic",No,Yes,Yes,No,No,No,Month-to-month,Yes,"Electronic check",79.25,1111.65,Yes,1,"13-24 Months","High charge",1030.25
1024-GUALD,Female,0,Yes,No,1,No,"No phone service",DSL,No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",24.80,24.80,Yes,1,"0-12 Months","Low charge",24.80
4827-USJHP,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,"Mailed check",51.80,1023.85,No,0,"13-24 Months","Medium charge",1036.00
8167-GJLRN,Male,0,No,No,3,No,"No phone service",DSL,No,No,No,Yes,No,No,Month-to-month,No,"Electronic check",30.40,82.15,No,0,"0-12 Months","Low charge",91.20
0956-SYCWG,Female,0,No,No,13,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Electronic check",19.65,244.80,No,0,"13-24 Months","Low charge",255.45
8017-UVSZU,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,"Credit card (automatic)",56.60,2379.10,No,0,"25-48 Months","Medium charge",2264.00
7100-FQPRV,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,"One year",Yes,"Credit card (automatic)",71.90,3173.35,No,0,"25-48 Months","High charge",3091.70
2472-OVKUP,Male,0,Yes,No,6,Yes,No,"Fiber optic",No,Yes,Yes,No,No,Yes,Month-to-month,Yes,"Electronic check",91.00,531.00,Yes,1,"0-12 Months","High charge",546.00
2984-RGEYA,Female,0,Yes,Yes,69,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",19.75,1375.40,No,0,"49+ Months","Low charge",1362.75
9680-NIAUV,Female,0,Yes,Yes,72,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"Two year",No,"Credit card (automatic)",109.70,8129.30,No,0,"49+ Months","High charge",7898.40
2146-EGVDT,Male,0,Yes,Yes,59,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",19.30,1192.70,No,0,"49+ Months","Low charge",1138.70
2604-IJPDU,Female,0,Yes,No,20,Yes,No,"Fiber optic",Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,"Electronic check",96.55,1901.65,No,0,"13-24 Months","High charge",1931.00
9178-JHUVJ,Male,0,Yes,Yes,24,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Bank transfer (automatic)",24.10,587.40,No,0,"13-24 Months","Low charge",578.40
6168-YBYNP,Male,0,No,No,59,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",111.35,6519.75,No,0,"49+ Months","High charge",6569.65
7255-SSFBC,Male,0,Yes,Yes,72,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",112.25,8041.65,No,0,"49+ Months","High charge",8082.00
3645-DEYGF,Male,0,No,Yes,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",20.75,20.75,No,0,"0-12 Months","Low charge",20.75
9323-HGFWY,Female,0,Yes,No,27,Yes,No,"Fiber optic",Yes,No,No,Yes,Yes,Yes,"One year",Yes,"Credit card (automatic)",101.90,2681.15,No,0,"25-48 Months","High charge",2751.30
8544-GOQSH,Female,0,No,No,14,Yes,No,"Fiber optic",No,Yes,No,Yes,No,No,Month-to-month,Yes,"Credit card (automatic)",80.05,1112.30,No,0,"13-24 Months","High charge",1120.70
3363-DTIVD,Male,0,Yes,Yes,71,Yes,Yes,"Fiber optic",Yes,No,Yes,No,Yes,Yes,"Two year",No,"Electronic check",105.55,7405.50,No,0,"49+ Months","High charge",7494.05
7018-WBJNK,Male,0,No,Yes,13,Yes,No,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,Yes,"Credit card (automatic)",78.30,1033.95,No,0,"13-24 Months","High charge",1017.90
9142-KZXOP,Male,0,No,No,44,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Credit card (automatic)",68.85,2958.95,No,0,"25-48 Months","Medium charge",3029.40
7674-YTAFD,Female,0,No,No,33,Yes,No,"Fiber optic",No,Yes,No,Yes,No,No,"One year",Yes,"Bank transfer (automatic)",79.95,2684.85,No,0,"25-48 Months","High charge",2638.35
6348-SNFUS,Male,0,Yes,Yes,72,No,"No phone service",DSL,Yes,Yes,Yes,Yes,No,Yes,"Two year",Yes,"Credit card (automatic)",55.45,4179.20,No,0,"49+ Months","Medium charge",3992.40
1285-OKIPP,Male,0,No,No,1,Yes,No,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,No,"Electronic check",79.90,79.90,Yes,1,"0-12 Months","High charge",79.90
7825-ECJRF,Female,0,No,No,19,Yes,No,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",106.60,1934.45,Yes,1,"13-24 Months","High charge",2025.40
1347-KTTTA,Male,0,Yes,No,64,Yes,No,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"One year",Yes,"Credit card (automatic)",102.45,6654.10,No,0,"49+ Months","High charge",6556.80
7841-TZDMQ,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,"Credit card (automatic)",46.00,84.50,Yes,1,"0-12 Months","Medium charge",92.00
4195-NZGTA,Female,0,No,No,1,No,"No phone service",DSL,No,No,No,No,No,No,Month-to-month,No,"Electronic check",25.25,25.25,No,0,"0-12 Months","Low charge",25.25
7157-SMCFK,Male,0,No,Yes,61,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",19.75,1124.20,No,0,"49+ Months","Low charge",1204.75
4709-LKHYG,Female,0,Yes,Yes,29,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Electronic check",20.00,540.05,No,0,"25-48 Months","Low charge",580.00
2504-DSHIH,Male,1,Yes,No,23,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,No,"Electronic check",86.80,1975.85,No,0,"13-24 Months","High charge",1996.40
0699-NDKJM,Female,0,Yes,No,57,No,"No phone service",DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,"Bank transfer (automatic)",58.75,3437.45,No,0,"49+ Months","Medium charge",3348.75
9286-BHDQG,Male,0,Yes,Yes,72,No,"No phone service",DSL,Yes,Yes,Yes,Yes,No,No,"Two year",No,"Credit card (automatic)",45.25,3139.80,No,0,"49+ Months","Medium charge",3258.00
0230-WEQUW,Male,0,Yes,No,66,No,"No phone service",DSL,Yes,Yes,Yes,Yes,Yes,No,"Two year",Yes,"Bank transfer (automatic)",56.60,3789.20,No,0,"49+ Months","Medium charge",3735.60
2040-LDIWQ,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",84.20,5324.50,No,0,"49+ Months","High charge",5473.00
6496-JDSSB,Female,0,No,No,8,Yes,No,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,Yes,"Bank transfer (automatic)",80.00,624.60,No,0,"0-12 Months","High charge",640.00
9408-SSNVZ,Female,0,No,No,4,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",70.15,268.35,Yes,1,"0-12 Months","High charge",280.60
4443-EMBNA,Female,0,Yes,No,71,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",24.75,1836.90,No,0,"49+ Months","Low charge",1757.25
6469-MRVET,Male,0,Yes,Yes,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Electronic check",20.20,20.20,No,0,"0-12 Months","Low charge",20.20
0742-MOABM,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,"Mailed check",50.05,179.35,Yes,1,"0-12 Months","Medium charge",200.20
5961-VUSRV,Female,0,No,No,12,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Bank transfer (automatic)",19.35,219.35,No,0,"0-12 Months","Low charge",232.20
6778-JFCMK,Male,0,No,No,24,No,"No phone service",DSL,Yes,No,No,No,Yes,Yes,"One year",Yes,"Mailed check",50.60,1288.75,No,0,"13-24 Months","Medium charge",1214.40
6341-JVQGF,Female,0,Yes,Yes,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,"One year",Yes,"Mailed check",81.15,2545.75,No,0,"25-48 Months","High charge",2515.65
2232-DMLXU,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,"Mailed check",55.20,55.20,Yes,1,"0-12 Months","Medium charge",55.20
4811-JBUVU,Male,0,No,No,30,Yes,Yes,"Fiber optic",No,No,No,Yes,No,Yes,Month-to-month,Yes,"Credit card (automatic)",89.90,2723.15,No,0,"25-48 Months","High charge",2697.00
0945-TSONX,Female,0,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",85.30,4107.25,No,0,"25-48 Months","High charge",4009.10
2651-ZCBXV,Male,0,No,No,54,Yes,Yes,"Fiber optic",Yes,Yes,No,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",108.00,5760.65,No,0,"49+ Months","High charge",5832.00
3316-UWXUY,Male,0,No,No,50,Yes,No,"Fiber optic",Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,"Credit card (automatic)",93.50,4747.50,No,0,"49+ Months","High charge",4675.00
8937-RDTHP,Male,0,No,No,1,Yes,No,"Fiber optic",Yes,No,No,No,No,Yes,Month-to-month,Yes,"Mailed check",84.60,84.60,Yes,1,"0-12 Months","High charge",84.60
7083-MIOPC,Female,0,No,No,72,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",20.25,1566.90,No,0,"49+ Months","Low charge",1458.00
1984-GPTEH,Female,0,No,No,29,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Electronic check",25.15,702.00,No,0,"25-48 Months","Low charge",729.35
1251-KRREG,Male,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,"Mailed check",54.40,114.10,Yes,1,"0-12 Months","Medium charge",108.80
0621-JFHOL,Female,0,No,No,10,No,"No phone service",DSL,No,No,No,Yes,No,No,"Two year",Yes,"Mailed check",29.60,299.05,No,0,"0-12 Months","Low charge",296.00
9903-LYSAB,Male,0,Yes,No,18,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",73.15,1305.95,No,0,"13-24 Months","High charge",1316.70
0094-OIFMO,Female,1,No,No,11,Yes,No,"Fiber optic",No,Yes,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",95.00,1120.30,Yes,1,"0-12 Months","High charge",1045.00
9227-UAQFT,Male,0,No,No,16,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",19.75,284.35,No,0,"13-24 Months","Low charge",316.00
7301-ABVAD,Female,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Bank transfer (automatic)",86.60,6350.50,No,0,"49+ Months","High charge",6235.20
6614-FHDBO,Male,0,No,No,72,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Bank transfer (automatic)",109.20,7878.30,No,0,"49+ Months","High charge",7862.40
7576-ASEJU,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,"One year",Yes,"Credit card (automatic)",74.70,3187.65,No,0,"25-48 Months","High charge",3062.70
9058-HRZSV,Female,1,Yes,No,65,Yes,No,"Fiber optic",Yes,Yes,Yes,No,No,Yes,Month-to-month,No,"Electronic check",94.40,6126.15,No,0,"49+ Months","High charge",6136.00
4522-AKYLR,Female,1,No,No,13,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,"Electronic check",54.80,731.30,No,0,"13-24 Months","Medium charge",712.40
